instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,miscalc,quarter
13680,2012-07-29,3,1,7,4,0,0,0,1,26.240000000000002,30.911099999999998,69.0,12.998000000000001,2,11,13,0,q3
13681,2012-07-29,3,1,7,5,0,0,0,1,25.419999999999998,30.1359,78.0,12.998000000000001,3,14,17,0,q3
13682,2012-07-29,3,1,7,6,0,0,0,1,26.240000000000002,30.911099999999998,73.0,11.0014,6,12,18,0,q3
13683,2012-07-29,3,1,7,7,0,0,0,1,27.060000000000002,31.681199999999997,69.0,16.997899999999998,4,36,40,0,q3
13684,2012-07-29,3,1,7,8,0,0,0,1,28.7,33.2265,65.0,15.001299999999999,37,90,127,0,q3
13685,2012-07-29,3,1,7,9,0,0,0,1,29.52,34.7718,62.0,16.997899999999998,64,162,226,0,q3
13686,2012-07-29,3,1,7,10,0,0,0,1,30.34,34.7718,62.0,0.0,123,258,381,0,q3
13687,2012-07-29,3,1,7,11,0,0,0,1,31.16,35.547,55.00000000000001,15.001299999999999,183,326,509,0,q3
13688,2012-07-29,3,1,7,12,0,0,0,1,31.16,35.547,55.00000000000001,22.0028,154,357,511,0,q3
13689,2012-07-29,3,1,7,13,0,0,0,1,32.800000000000004,37.862399999999994,49.0,15.001299999999999,181,302,483,0,q3
13690,2012-07-29,3,1,7,14,0,0,0,1,32.800000000000004,37.092299999999994,46.0,12.998000000000001,231,291,522,0,q3
13691,2012-07-29,3,1,7,15,0,0,0,1,32.800000000000004,37.092299999999994,43.0,8.9981,195,306,501,0,q3
13692,2012-07-29,3,1,7,16,0,0,0,1,32.800000000000004,37.092299999999994,43.0,8.9981,191,330,521,0,q3
13693,2012-07-29,3,1,7,17,0,0,0,1,33.62,37.862399999999994,41.0,11.0014,164,367,531,0,q3
13694,2012-07-29,3,1,7,18,0,0,0,1,32.800000000000004,36.317099999999996,41.0,19.999499999999998,117,302,419,0,q3
13695,2012-07-29,3,1,7,19,0,0,0,1,31.16,35.547,55.00000000000001,11.0014,143,300,443,0,q3
13696,2012-07-29,3,1,7,20,0,0,0,1,30.34,35.547,66.0,7.0015,75,228,303,0,q3
13697,2012-07-29,3,1,7,21,0,0,0,1,29.52,34.7718,70.0,8.9981,72,199,271,0,q3
13698,2012-07-29,3,1,7,22,0,0,0,1,28.7,33.2265,70.0,7.0015,31,117,148,0,q3
13699,2012-07-29,3,1,7,23,0,0,0,1,28.7,33.2265,70.0,0.0,18,82,100,0,q3
13700,2012-07-30,3,1,7,0,0,1,1,1,28.7,34.0017,74.0,6.0032,12,46,58,0,q3
13701,2012-07-30,3,1,7,1,0,1,1,1,28.7,34.0017,74.0,0.0,4,15,19,0,q3
13702,2012-07-30,3,1,7,2,0,1,1,1,27.880000000000003,32.456399999999995,74.0,0.0,2,6,8,0,q3
13703,2012-07-30,3,1,7,3,0,1,1,1,27.060000000000002,30.911099999999998,83.0,0.0,0,3,3,0,q3
13704,2012-07-30,3,1,7,4,0,1,1,1,27.060000000000002,30.911099999999998,83.0,0.0,0,5,5,0,q3
13705,2012-07-30,3,1,7,5,0,1,1,1,27.060000000000002,30.911099999999998,83.0,7.0015,4,43,47,0,q3
13706,2012-07-30,3,1,7,6,0,1,1,1,27.060000000000002,30.911099999999998,83.0,11.0014,6,155,161,0,q3
13707,2012-07-30,3,1,7,7,0,1,1,1,28.7,34.0017,79.0,6.0032,14,455,469,0,q3
13708,2012-07-30,3,1,7,8,0,1,1,2,29.52,35.547,74.0,7.0015,31,720,751,0,q3
13709,2012-07-30,3,1,7,9,0,1,1,2,30.34,35.547,70.0,0.0,34,259,293,0,q3
13710,2012-07-30,3,1,7,10,0,1,1,2,30.34,35.547,66.0,15.001299999999999,54,135,189,0,q3
13711,2012-07-30,3,1,7,11,0,1,1,2,31.98,37.092299999999994,55.00000000000001,8.9981,69,146,215,0,q3
13712,2012-07-30,3,1,7,12,0,1,1,2,31.16,36.317099999999996,57.99999999999999,7.0015,77,201,278,0,q3
13713,2012-07-30,3,1,7,13,0,1,1,1,32.800000000000004,37.862399999999994,49.0,11.0014,57,169,226,0,q3
13714,2012-07-30,3,1,7,14,0,1,1,1,32.800000000000004,37.862399999999994,49.0,15.001299999999999,87,167,254,0,q3
13715,2012-07-30,3,1,7,15,0,1,1,1,32.800000000000004,37.862399999999994,49.0,16.997899999999998,51,185,236,0,q3
13716,2012-07-30,3,1,7,16,0,1,1,1,32.800000000000004,37.862399999999994,49.0,19.0012,88,337,425,0,q3
13717,2012-07-30,3,1,7,17,0,1,1,1,31.16,35.547,55.00000000000001,22.0028,62,765,827,0,q3
13718,2012-07-30,3,1,7,18,0,1,1,1,31.16,36.317099999999996,57.99999999999999,27.999299999999998,77,735,812,0,q3
13719,2012-07-30,3,1,7,19,0,1,1,1,33.62,39.407700000000006,52.0,11.0014,81,584,665,0,q3
13720,2012-07-30,3,1,7,20,0,1,1,1,29.52,34.7718,70.0,15.001299999999999,78,384,462,0,q3
13721,2012-07-30,3,1,7,21,0,1,1,1,29.52,34.7718,70.0,12.998000000000001,71,251,322,0,q3
13722,2012-07-30,3,1,7,22,0,1,1,2,28.7,34.0017,74.0,15.001299999999999,47,183,230,0,q3
13723,2012-07-30,3,1,7,23,0,1,1,1,28.7,34.0017,74.0,12.998000000000001,34,116,150,0,q3
13724,2012-07-31,3,1,7,0,0,2,1,1,27.880000000000003,32.456399999999995,79.0,8.9981,11,27,38,0,q3
13725,2012-07-31,3,1,7,1,0,2,1,1,27.060000000000002,30.911099999999998,83.0,8.9981,3,18,21,0,q3
13726,2012-07-31,3,1,7,2,0,2,1,1,27.060000000000002,30.911099999999998,83.0,8.9981,0,8,8,0,q3
13727,2012-07-31,3,1,7,3,0,2,1,1,27.060000000000002,30.911099999999998,83.0,6.0032,1,5,6,0,q3
13728,2012-07-31,3,1,7,4,0,2,1,1,27.060000000000002,30.911099999999998,83.0,6.0032,0,6,6,0,q3
13729,2012-07-31,3,1,7,5,0,2,1,1,27.060000000000002,30.911099999999998,83.0,11.0014,5,40,45,0,q3
13730,2012-07-31,3,1,7,6,0,2,1,1,26.240000000000002,29.3658,89.0,11.0014,2,192,194,0,q3
13731,2012-07-31,3,1,7,7,0,2,1,1,27.880000000000003,32.456399999999995,83.0,15.001299999999999,21,492,513,0,q3
13732,2012-07-31,3,1,7,8,0,2,1,1,28.7,34.0017,79.0,8.9981,30,730,760,0,q3
13733,2012-07-31,3,1,7,9,0,2,1,1,29.52,34.7718,70.0,7.0015,31,302,333,0,q3
13734,2012-07-31,3,1,7,10,0,2,1,1,29.52,34.7718,66.0,0.0,73,154,227,0,q3
13735,2012-07-31,3,1,7,11,0,2,1,1,31.16,36.317099999999996,57.99999999999999,0.0,54,170,224,0,q3
13736,2012-07-31,3,1,7,12,0,2,1,1,32.800000000000004,37.092299999999994,46.0,0.0,50,198,248,0,q3
13737,2012-07-31,3,1,7,13,0,2,1,1,32.800000000000004,38.637600000000006,55.00000000000001,19.0012,69,219,288,0,q3
13738,2012-07-31,3,1,7,14,0,2,1,1,32.800000000000004,38.637600000000006,55.00000000000001,19.0012,72,188,260,0,q3
13739,2012-07-31,3,1,7,15,0,2,1,1,31.16,36.317099999999996,62.0,8.9981,29,115,144,0,q3
13740,2012-07-31,3,1,7,16,0,2,1,1,31.16,36.317099999999996,57.99999999999999,15.001299999999999,66,336,402,0,q3
13741,2012-07-31,3,1,7,17,0,2,1,1,31.98,36.317099999999996,52.0,15.001299999999999,94,726,820,0,q3
13742,2012-07-31,3,1,7,18,0,2,1,1,31.16,35.547,55.00000000000001,19.0012,99,758,857,0,q3
13743,2012-07-31,3,1,7,19,0,2,1,3,30.34,34.7718,62.0,23.9994,90,524,614,0,q3
13744,2012-07-31,3,1,7,20,0,2,1,3,28.7,33.2265,70.0,12.998000000000001,55,397,452,0,q3
13745,2012-07-31,3,1,7,21,0,2,1,1,27.880000000000003,32.456399999999995,79.0,12.998000000000001,60,292,352,0,q3
13746,2012-07-31,3,1,7,22,0,2,1,1,27.880000000000003,32.456399999999995,74.0,16.997899999999998,33,224,257,0,q3
13747,2012-07-31,3,1,7,23,0,2,1,2,27.060000000000002,30.911099999999998,83.0,11.0014,20,127,147,0,q3
13748,2012-08-01,3,1,8,0,0,3,1,1,27.880000000000003,32.456399999999995,79.0,11.0014,3,44,47,0,q3
13749,2012-08-01,3,1,8,1,0,3,1,1,27.060000000000002,30.911099999999998,83.0,6.0032,5,28,33,0,q3
13750,2012-08-01,3,1,8,2,0,3,1,1,26.240000000000002,29.3658,83.0,7.0015,0,13,13,0,q3
13751,2012-08-01,3,1,8,3,0,3,1,1,26.240000000000002,29.3658,83.0,7.0015,0,7,7,0,q3
13752,2012-08-01,3,1,8,4,0,3,1,2,26.240000000000002,30.1359,78.0,8.9981,1,3,4,0,q3
13753,2012-08-01,3,1,8,5,0,3,1,2,26.240000000000002,30.1359,78.0,8.9981,3,46,49,0,q3
13754,2012-08-01,3,1,8,6,0,3,1,1,26.240000000000002,30.1359,78.0,8.9981,6,179,185,0,q3
13755,2012-08-01,3,1,8,7,0,3,1,2,26.240000000000002,29.3658,83.0,8.9981,19,468,487,0,q3
13756,2012-08-01,3,1,8,8,0,3,1,2,27.060000000000002,30.911099999999998,78.0,12.998000000000001,32,649,681,0,q3
13757,2012-08-01,3,1,8,9,0,3,1,2,27.880000000000003,32.456399999999995,74.0,6.0032,34,316,350,0,q3
13758,2012-08-01,3,1,8,10,0,3,1,1,29.52,34.7718,66.0,6.0032,61,175,236,0,q3
13759,2012-08-01,3,1,8,11,0,3,1,1,31.16,36.317099999999996,57.99999999999999,6.0032,54,180,234,0,q3
13760,2012-08-01,3,1,8,12,0,3,1,1,32.800000000000004,37.862399999999994,49.0,7.0015,75,209,284,0,q3
13761,2012-08-01,3,1,8,13,0,3,1,1,32.800000000000004,37.862399999999994,52.0,11.0014,59,221,280,0,q3
13762,2012-08-01,3,1,8,14,0,3,1,1,33.62,38.637600000000006,46.0,11.0014,88,175,263,0,q3
13763,2012-08-01,3,1,8,15,0,3,1,1,33.62,38.637600000000006,46.0,11.0014,89,206,295,0,q3
13764,2012-08-01,3,1,8,16,0,3,1,1,32.800000000000004,38.637600000000006,55.00000000000001,19.0012,93,386,479,0,q3
13765,2012-08-01,3,1,8,17,0,3,1,1,32.800000000000004,37.862399999999994,49.0,11.0014,103,734,837,0,q3
13766,2012-08-01,3,1,8,18,0,3,1,3,31.16,36.317099999999996,62.0,15.001299999999999,105,786,891,0,q3
13767,2012-08-01,3,1,8,19,0,3,1,1,30.34,35.547,66.0,16.997899999999998,88,564,652,0,q3
13768,2012-08-01,3,1,8,20,0,3,1,1,30.34,35.547,66.0,11.0014,65,448,513,0,q3
13769,2012-08-01,3,1,8,21,0,3,1,1,29.52,34.7718,70.0,8.9981,36,284,320,0,q3
13770,2012-08-01,3,1,8,22,0,3,1,1,29.52,34.7718,70.0,7.0015,37,251,288,0,q3
13771,2012-08-01,3,1,8,23,0,3,1,1,28.7,34.0017,74.0,0.0,18,134,152,0,q3
13772,2012-08-02,3,1,8,0,0,4,1,1,28.7,34.0017,74.0,0.0,8,55,63,0,q3
13773,2012-08-02,3,1,8,1,0,4,1,1,27.880000000000003,32.456399999999995,79.0,7.0015,6,36,42,0,q3
13774,2012-08-02,3,1,8,2,0,4,1,1,27.060000000000002,30.911099999999998,83.0,6.0032,3,8,11,0,q3
13775,2012-08-02,3,1,8,3,0,4,1,1,27.060000000000002,30.911099999999998,83.0,0.0,0,6,6,0,q3
13776,2012-08-02,3,1,8,4,0,4,1,1,27.060000000000002,30.911099999999998,83.0,0.0,0,9,9,0,q3
13777,2012-08-02,3,1,8,5,0,4,1,1,27.060000000000002,30.1359,89.0,8.9981,4,37,41,0,q3
13778,2012-08-02,3,1,8,6,0,4,1,1,27.060000000000002,30.911099999999998,83.0,0.0,6,177,183,0,q3
13779,2012-08-02,3,1,8,7,0,4,1,1,28.7,34.0017,79.0,0.0,21,452,473,0,q3
13780,2012-08-02,3,1,8,8,0,4,1,1,29.52,35.547,74.0,7.0015,21,718,739,0,q3
13781,2012-08-02,3,1,8,9,0,4,1,1,31.16,37.092299999999994,66.0,7.0015,31,312,343,0,q3
13782,2012-08-02,3,1,8,10,0,4,1,1,32.800000000000004,38.637600000000006,55.00000000000001,0.0,51,130,181,0,q3
13783,2012-08-02,3,1,8,11,0,4,1,1,33.62,39.407700000000006,52.0,7.0015,59,167,226,0,q3
13784,2012-08-02,3,1,8,12,0,4,1,1,34.44,38.637600000000006,44.0,8.9981,56,230,286,0,q3
13785,2012-08-02,3,1,8,13,0,4,1,1,35.26,40.182900000000004,44.0,15.001299999999999,98,212,310,0,q3
13786,2012-08-02,3,1,8,14,0,4,1,1,35.26,40.182900000000004,41.0,8.9981,54,171,225,0,q3
13787,2012-08-02,3,1,8,15,0,4,1,1,31.98,37.862399999999994,62.0,31.0009,68,202,270,0,q3
13788,2012-08-02,3,1,8,16,0,4,1,1,33.62,38.637600000000006,46.0,12.998000000000001,71,335,406,0,q3
13789,2012-08-02,3,1,8,17,0,4,1,1,33.62,39.407700000000006,52.0,16.997899999999998,90,775,865,0,q3
13790,2012-08-02,3,1,8,18,0,4,1,1,32.800000000000004,39.407700000000006,59.0,15.001299999999999,86,681,767,0,q3
13791,2012-08-02,3,1,8,19,0,4,1,1,32.800000000000004,40.182900000000004,63.0,11.0014,98,509,607,0,q3
13792,2012-08-02,3,1,8,20,0,4,1,1,31.98,38.637600000000006,66.0,0.0,51,376,427,0,q3
13793,2012-08-02,3,1,8,21,0,4,1,1,31.16,37.092299999999994,66.0,15.001299999999999,41,301,342,0,q3
13794,2012-08-02,3,1,8,22,0,4,1,1,30.34,35.547,70.0,12.998000000000001,35,227,262,0,q3
13795,2012-08-02,3,1,8,23,0,4,1,1,29.52,34.7718,70.0,16.997899999999998,25,152,177,0,q3
13796,2012-08-03,3,1,8,0,0,5,1,1,29.52,34.7718,70.0,12.998000000000001,15,56,71,0,q3
13797,2012-08-03,3,1,8,1,0,5,1,1,28.7,34.0017,74.0,12.998000000000001,11,32,43,0,q3
13798,2012-08-03,3,1,8,2,0,5,1,1,27.880000000000003,32.456399999999995,79.0,15.001299999999999,0,14,14,0,q3
13799,2012-08-03,3,1,8,3,0,5,1,1,27.880000000000003,32.456399999999995,79.0,15.001299999999999,1,5,6,0,q3
13800,2012-08-03,3,1,8,4,0,5,1,1,27.060000000000002,30.911099999999998,83.0,16.997899999999998,1,11,12,0,q3
13801,2012-08-03,3,1,8,5,0,5,1,1,27.060000000000002,30.911099999999998,83.0,11.0014,2,35,37,0,q3
13802,2012-08-03,3,1,8,6,0,5,1,1,27.060000000000002,30.911099999999998,83.0,15.001299999999999,5,158,163,0,q3
13803,2012-08-03,3,1,8,7,0,5,1,1,28.7,34.0017,74.0,7.0015,25,396,421,0,q3
13804,2012-08-03,3,1,8,8,0,5,1,1,29.52,34.7718,70.0,8.9981,32,636,668,0,q3
13805,2012-08-03,3,1,8,9,0,5,1,2,30.34,35.547,66.0,7.0015,69,327,396,0,q3
13806,2012-08-03,3,1,8,10,0,5,1,2,32.800000000000004,37.862399999999994,52.0,12.998000000000001,82,167,249,0,q3
13807,2012-08-03,3,1,8,11,0,5,1,2,34.44,40.182900000000004,49.0,19.0012,77,186,263,0,q3
13808,2012-08-03,3,1,8,12,0,5,1,2,35.26,41.7282,50.0,19.999499999999998,95,243,338,0,q3
13809,2012-08-03,3,1,8,13,0,5,1,2,35.26,40.953,47.0,19.0012,98,247,345,0,q3
13810,2012-08-03,3,1,8,14,0,5,1,2,35.26,40.182900000000004,44.0,16.997899999999998,102,229,331,0,q3
13811,2012-08-03,3,1,8,15,0,5,1,1,36.08,41.7282,42.0,16.997899999999998,112,268,380,0,q3
13812,2012-08-03,3,1,8,16,0,5,1,2,35.26,40.182900000000004,41.0,15.001299999999999,112,380,492,0,q3
13813,2012-08-03,3,1,8,17,0,5,1,2,34.44,40.953,53.0,19.0012,95,646,741,0,q3
13814,2012-08-03,3,1,8,18,0,5,1,2,33.62,40.953,59.0,16.997899999999998,98,573,671,0,q3
13815,2012-08-03,3,1,8,19,0,5,1,2,32.800000000000004,40.182900000000004,63.0,15.001299999999999,81,388,469,0,q3
13816,2012-08-03,3,1,8,20,0,5,1,2,31.98,38.637600000000006,66.0,15.001299999999999,89,300,389,0,q3
13817,2012-08-03,3,1,8,21,0,5,1,2,31.16,37.092299999999994,66.0,12.998000000000001,54,224,278,0,q3
13818,2012-08-03,3,1,8,22,0,5,1,1,31.16,37.092299999999994,70.0,16.997899999999998,46,156,202,0,q3
13819,2012-08-03,3,1,8,23,0,5,1,1,30.34,36.317099999999996,79.0,8.9981,26,170,196,0,q3
13820,2012-08-04,3,1,8,0,0,6,0,1,30.34,36.317099999999996,79.0,11.0014,24,137,161,0,q3
13821,2012-08-04,3,1,8,1,0,6,0,1,29.52,36.317099999999996,84.0,12.998000000000001,23,99,122,0,q3
13822,2012-08-04,3,1,8,2,0,6,0,1,29.52,36.317099999999996,84.0,8.9981,20,64,84,0,q3
13823,2012-08-04,3,1,8,3,0,6,0,1,29.52,36.317099999999996,84.0,8.9981,11,19,30,0,q3
13824,2012-08-04,3,1,8,4,0,6,0,1,29.52,35.547,79.0,12.998000000000001,2,11,13,0,q3
13825,2012-08-04,3,1,8,5,0,6,0,1,28.7,34.0017,84.0,15.001299999999999,1,16,17,0,q3
13826,2012-08-04,3,1,8,6,0,6,0,1,28.7,34.0017,84.0,15.001299999999999,12,37,49,0,q3
13827,2012-08-04,3,1,8,7,0,6,0,1,29.52,35.547,77.0,11.0014,18,49,67,0,q3
13828,2012-08-04,3,1,8,8,0,6,0,1,30.34,37.092299999999994,72.0,12.998000000000001,49,132,181,0,q3
13829,2012-08-04,3,1,8,9,0,6,0,1,31.98,38.637600000000006,65.0,15.001299999999999,61,217,278,0,q3
13830,2012-08-04,3,1,8,10,0,6,0,1,33.62,39.407700000000006,56.99999999999999,12.998000000000001,108,288,396,0,q3
13831,2012-08-04,3,1,8,11,0,6,0,1,35.26,40.953,47.0,16.997899999999998,155,315,470,0,q3
13832,2012-08-04,3,1,8,12,0,6,0,1,35.26,40.182900000000004,40.0,23.9994,222,325,547,0,q3
13833,2012-08-04,3,1,8,13,0,6,0,1,36.08,41.7282,42.0,19.999499999999998,195,332,527,0,q3
13834,2012-08-04,3,1,8,14,0,6,0,1,36.08,40.953,40.0,26.0027,183,289,472,0,q3
13835,2012-08-04,3,1,8,15,0,6,0,1,36.08,41.7282,42.0,27.999299999999998,205,284,489,0,q3
13836,2012-08-04,3,1,8,16,0,6,0,1,36.9,41.7282,39.0,19.999499999999998,197,253,450,0,q3
13837,2012-08-04,3,1,8,17,0,6,0,1,36.08,40.182900000000004,37.0,19.999499999999998,179,313,492,0,q3
13838,2012-08-04,3,1,8,18,0,6,0,1,35.26,40.182900000000004,41.0,22.0028,169,321,490,0,q3
13839,2012-08-04,3,1,8,19,0,6,0,1,33.62,39.407700000000006,52.0,23.9994,133,264,397,0,q3
13840,2012-08-04,3,1,8,20,0,6,0,1,33.62,39.407700000000006,52.0,19.999499999999998,117,195,312,0,q3
13841,2012-08-04,3,1,8,21,0,6,0,1,32.800000000000004,39.407700000000006,59.0,16.997899999999998,96,193,289,0,q3
13842,2012-08-04,3,1,8,22,0,6,0,1,31.16,37.092299999999994,66.0,19.0012,104,165,269,0,q3
13843,2012-08-04,3,1,8,23,0,6,0,1,31.16,37.092299999999994,66.0,19.999499999999998,61,161,222,0,q3
13844,2012-08-05,3,1,8,0,0,0,0,1,30.34,35.547,70.0,19.0012,32,121,153,0,q3
13845,2012-08-05,3,1,8,1,0,0,0,1,30.34,35.547,70.0,16.997899999999998,8,79,87,0,q3
13846,2012-08-05,3,1,8,2,0,0,0,1,30.34,35.547,70.0,19.999499999999998,5,68,73,0,q3
13847,2012-08-05,3,1,8,3,0,0,0,1,29.52,35.547,74.0,16.997899999999998,9,32,41,0,q3
13848,2012-08-05,3,1,8,4,0,0,0,1,29.52,35.547,74.0,16.997899999999998,3,11,14,0,q3
13849,2012-08-05,3,1,8,5,0,0,0,1,29.52,35.547,74.0,16.997899999999998,1,18,19,0,q3
13850,2012-08-05,3,1,8,6,0,0,0,1,29.52,35.547,79.0,16.997899999999998,7,12,19,0,q3
13851,2012-08-05,3,1,8,7,0,0,0,1,30.34,36.317099999999996,74.0,19.999499999999998,18,50,68,0,q3
13852,2012-08-05,3,1,8,8,0,0,0,1,31.16,37.092299999999994,66.0,22.0028,27,81,108,0,q3
13853,2012-08-05,3,1,8,9,0,0,0,1,32.800000000000004,39.407700000000006,59.0,23.9994,61,168,229,0,q3
13854,2012-08-05,3,1,8,10,0,0,0,1,32.800000000000004,39.407700000000006,59.0,27.999299999999998,111,253,364,0,q3
13855,2012-08-05,3,1,8,11,0,0,0,1,33.62,40.182900000000004,56.00000000000001,27.999299999999998,155,282,437,0,q3
13856,2012-08-05,3,1,8,12,0,0,0,1,35.26,40.953,47.0,35.0008,161,330,491,0,q3
13857,2012-08-05,3,1,8,13,0,0,0,1,36.08,41.7282,44.0,31.0009,208,315,523,0,q3
13858,2012-08-05,3,1,8,14,0,0,0,1,36.9,43.2735,42.0,31.0009,161,365,526,0,q3
13859,2012-08-05,3,1,8,15,0,0,0,1,36.9,41.7282,37.0,35.0008,164,286,450,0,q3
13860,2012-08-05,3,1,8,16,0,0,0,1,33.62,38.637600000000006,46.0,16.997899999999998,143,278,421,0,q3
13861,2012-08-05,3,1,8,17,0,0,0,1,33.62,38.637600000000006,46.0,16.997899999999998,122,260,382,0,q3
13862,2012-08-05,3,1,8,18,0,0,0,3,28.7,34.0017,74.0,8.9981,75,154,229,0,q3
13863,2012-08-05,3,1,8,19,0,0,0,1,28.7,34.0017,84.0,15.001299999999999,46,139,185,0,q3
13864,2012-08-05,3,1,8,20,0,0,0,1,28.7,34.0017,84.0,7.0015,53,140,193,0,q3
13865,2012-08-05,3,1,8,21,0,0,0,1,29.52,35.547,79.0,7.0015,51,157,208,0,q3
13866,2012-08-05,3,1,8,22,0,0,0,1,29.52,35.547,79.0,6.0032,57,100,157,0,q3
13867,2012-08-05,3,1,8,23,0,0,0,2,29.52,35.547,79.0,11.0014,29,58,87,0,q3
13868,2012-08-06,3,1,8,0,0,1,1,2,29.52,35.547,79.0,0.0,9,24,33,0,q3
13869,2012-08-06,3,1,8,1,0,1,1,1,29.52,35.547,79.0,6.0032,1,10,11,0,q3
13870,2012-08-06,3,1,8,2,0,1,1,2,29.52,35.547,79.0,8.9981,0,5,5,0,q3
13871,2012-08-06,3,1,8,3,0,1,1,3,29.52,35.547,79.0,6.0032,0,5,5,0,q3
13872,2012-08-06,3,1,8,4,0,1,1,2,29.52,35.547,74.0,8.9981,3,8,11,0,q3
13873,2012-08-06,3,1,8,5,0,1,1,1,28.7,34.0017,79.0,12.998000000000001,2,23,25,0,q3
13874,2012-08-06,3,1,8,6,0,1,1,2,28.7,34.0017,79.0,15.001299999999999,4,137,141,0,q3
13875,2012-08-06,3,1,8,7,0,1,1,3,29.52,34.7718,70.0,12.998000000000001,14,393,407,0,q3
13876,2012-08-06,3,1,8,8,0,1,1,2,28.7,34.0017,79.0,0.0,27,578,605,0,q3
13877,2012-08-06,3,1,8,9,0,1,1,3,28.7,34.0017,79.0,11.0014,28,248,276,0,q3
13878,2012-08-06,3,1,8,10,0,1,1,1,30.34,35.547,70.0,15.001299999999999,54,159,213,0,q3
13879,2012-08-06,3,1,8,11,0,1,1,1,31.16,37.092299999999994,66.0,8.9981,108,152,260,0,q3
13880,2012-08-06,3,1,8,12,0,1,1,2,31.98,37.092299999999994,55.00000000000001,6.0032,72,213,285,0,q3
13881,2012-08-06,3,1,8,13,0,1,1,1,32.800000000000004,37.862399999999994,49.0,15.001299999999999,85,204,289,0,q3
13882,2012-08-06,3,1,8,14,0,1,1,1,33.62,38.637600000000006,46.0,0.0,99,188,287,0,q3
13883,2012-08-06,3,1,8,15,0,1,1,1,33.62,38.637600000000006,46.0,8.9981,91,183,274,0,q3
13884,2012-08-06,3,1,8,16,0,1,1,1,34.44,38.637600000000006,41.0,7.0015,88,363,451,0,q3
13885,2012-08-06,3,1,8,17,0,1,1,1,33.62,37.862399999999994,41.0,0.0,112,746,858,0,q3
13886,2012-08-06,3,1,8,18,0,1,1,1,33.62,37.862399999999994,41.0,8.9981,100,743,843,0,q3
13887,2012-08-06,3,1,8,19,0,1,1,1,31.98,37.862399999999994,59.0,12.998000000000001,109,531,640,0,q3
13888,2012-08-06,3,1,8,20,0,1,1,1,31.16,37.092299999999994,66.0,11.0014,89,368,457,0,q3
13889,2012-08-06,3,1,8,21,0,1,1,1,30.34,35.547,70.0,12.998000000000001,72,245,317,0,q3
13890,2012-08-06,3,1,8,22,0,1,1,1,30.34,35.547,70.0,6.0032,50,157,207,0,q3
13891,2012-08-06,3,1,8,23,0,1,1,1,29.52,35.547,74.0,12.998000000000001,16,97,113,0,q3
13892,2012-08-07,3,1,8,0,0,2,1,1,28.7,34.0017,84.0,12.998000000000001,15,32,47,0,q3
13893,2012-08-07,3,1,8,1,0,2,1,1,28.7,34.0017,84.0,8.9981,2,16,18,0,q3
13894,2012-08-07,3,1,8,2,0,2,1,1,28.7,34.0017,84.0,8.9981,6,7,13,0,q3
13895,2012-08-07,3,1,8,3,0,2,1,1,28.7,34.0017,84.0,0.0,0,6,6,0,q3
13896,2012-08-07,3,1,8,4,0,2,1,1,27.880000000000003,32.456399999999995,83.0,8.9981,2,7,9,0,q3
13897,2012-08-07,3,1,8,5,0,2,1,1,28.7,34.0017,79.0,7.0015,3,33,36,0,q3
13898,2012-08-07,3,1,8,6,0,2,1,2,28.7,34.0017,79.0,12.998000000000001,3,176,179,0,q3
13899,2012-08-07,3,1,8,7,0,2,1,2,28.7,34.0017,74.0,8.9981,21,481,502,0,q3
13900,2012-08-07,3,1,8,8,0,2,1,2,28.7,33.2265,70.0,11.0014,41,664,705,0,q3
13901,2012-08-07,3,1,8,9,0,2,1,2,28.7,34.0017,74.0,8.9981,44,283,327,0,q3
13902,2012-08-07,3,1,8,10,0,2,1,2,30.34,35.547,70.0,8.9981,89,161,250,0,q3
13903,2012-08-07,3,1,8,11,0,2,1,2,31.16,37.092299999999994,66.0,6.0032,84,130,214,0,q3
13904,2012-08-07,3,1,8,12,0,2,1,2,32.800000000000004,38.637600000000006,55.00000000000001,8.9981,86,197,283,0,q3
13905,2012-08-07,3,1,8,13,0,2,1,2,32.800000000000004,37.862399999999994,52.0,12.998000000000001,68,185,253,0,q3
13906,2012-08-07,3,1,8,14,0,2,1,2,33.62,38.637600000000006,46.0,0.0,76,185,261,0,q3
13907,2012-08-07,3,1,8,15,0,2,1,1,32.800000000000004,37.862399999999994,52.0,0.0,100,206,306,0,q3
13908,2012-08-07,3,1,8,16,0,2,1,3,31.16,37.092299999999994,66.0,19.0012,101,344,445,0,q3
13909,2012-08-07,3,1,8,17,0,2,1,2,31.98,37.862399999999994,62.0,8.9981,125,743,868,0,q3
13910,2012-08-07,3,1,8,18,0,2,1,2,31.16,36.317099999999996,62.0,11.0014,103,711,814,0,q3
13911,2012-08-07,3,1,8,19,0,2,1,2,31.16,37.092299999999994,66.0,7.0015,104,506,610,0,q3
13912,2012-08-07,3,1,8,20,0,2,1,2,30.34,35.547,70.0,8.9981,74,374,448,0,q3
13913,2012-08-07,3,1,8,21,0,2,1,2,29.52,35.547,74.0,0.0,70,247,317,0,q3
13914,2012-08-07,3,1,8,22,0,2,1,1,29.52,35.547,74.0,7.0015,43,181,224,0,q3
13915,2012-08-07,3,1,8,23,0,2,1,1,29.52,35.547,79.0,0.0,18,120,138,0,q3
